"TIPO (ATO LEGAL ORIGINAL DO TT)";"EMISSOR (ATO LEGAL ORIGINAL DO TT)";"NRO (ATO LEGAL ORIGINAL DO TT)";"ANO (ATO LEGAL ORIGINAL DO TT)";"PAÍSES APLICAR";"GRUPO PAÍSES APLICAR";"PAÍSES EXCETUAR";"GRUPO PAÍSES EXCETUAR";"UF APLICAR";"MUNICÍPIO APLICAR";"NOMENCLATURA";"CÓDIGOS APLICAR";"CÓDIGOS EXCETUAR";"INÍCIO VIGÊNCIA TRIBUTAÇÃO";"FINAL VIGÊNCIA TRIBUTAÇÃO";"ALÍQUOTA AD VALOREM";"OBSERVAÇÕES PARA O PÚBLICO EXTERNO"
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"09109900";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"10011900";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"10029000";"";"01/09/2022";"31/12/9999";"7,2";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"10039010";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"10039080";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"10039090";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"10049000";"";"01/09/2022";"31/12/9999";"7,2";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"10059010";"";"01/09/2022";"31/12/9999";"7,2";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"10059090";"";"01/09/2022";"31/12/9999";"7,2";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"10063011";"";"01/09/2022";"31/12/9999";"10,8";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"10063019";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"15021019";"";"01/09/2022";"31/12/9999";"5,4";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"15021090";"";"01/09/2022";"31/12/9999";"5,4";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"15029000";"";"01/09/2022";"31/12/9999";"5,4";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"15030000";"";"01/09/2022";"31/12/9999";"7,2";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"15041011";"";"01/09/2022";"31/12/9999";"3,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"15041019";"";"01/09/2022";"31/12/9999";"3,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"15041090";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"15042000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"15043000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"15050010";"";"01/09/2022";"31/12/9999";"7,2";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"15050090";"";"01/09/2022";"31/12/9999";"5,4";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"15060000";"";"01/09/2022";"31/12/9999";"5,4";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03049221";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03049222";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03049229";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03049300";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03049400";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03049500";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03049600";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03049700";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03049900";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03053100";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03053220";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07096000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07097000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07099100";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07099200";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07099300";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07099919";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07099990";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07101000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07102100";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07102200";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07102900";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07103000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"10063021";"";"01/09/2022";"31/12/9999";"10,8";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"10063029";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"10064000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"10079000";"";"01/09/2022";"31/12/9999";"7,2";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"10081090";"";"01/09/2022";"31/12/9999";"7,2";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"10082910";"";"01/09/2022";"31/12/9999";"7,2";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"10082990";"";"01/09/2022";"31/12/9999";"7,2";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"10083090";"";"01/09/2022";"31/12/9999";"7,2";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"10084090";"";"01/09/2022";"31/12/9999";"7,2";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"10085090";"";"01/09/2022";"31/12/9999";"7,2";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"10086090";"";"01/09/2022";"31/12/9999";"7,2";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"10089090";"";"01/09/2022";"31/12/9999";"7,2";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"15071000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"15079011";"";"01/09/2022";"31/12/9999";"10,8";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"15079019";"";"01/09/2022";"31/12/9999";"10,8";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"15079090";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"15081000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"15089000";"";"01/09/2022";"31/12/9999";"10,8";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"15092000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"15093000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"15094000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"15099010";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"15099090";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"15101000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03053230";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03053290";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03053900";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03054100";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03054200";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03054300";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03054400";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03054920";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03054990";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03055200";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03055390";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03055400";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07104000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07108000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07109000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07112010";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07112020";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07112090";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07114000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07115100";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07115900";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07119000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07122000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07123100";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"11010020";"";"01/09/2022";"31/12/9999";"10,8";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"11022000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"11029000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"11031100";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"11031300";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"11031900";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"11032000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"11041200";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"11041900";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"11042200";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"11042300";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"11042900";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03027290";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03027300";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03027400";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03027900";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03028100";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03028200";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03028310";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03028320";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03028400";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03028500";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03055900";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03056100";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03056300";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03056400";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03056910";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03056990";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03057100";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03057200";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03057900";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03061110";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03061190";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07123200";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07123300";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07123400";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07123900";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07129090";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07131090";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07132090";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07133190";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07133290";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07133319";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07133329";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"11043000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"11051000";"";"01/09/2022";"31/12/9999";"10,8";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"11052000";"";"01/09/2022";"31/12/9999";"10,8";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"11061000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"11062000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"11063000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"11071010";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"11071020";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"11072010";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"11072020";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"11081100";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"11081200";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03028910";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03028921";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03028922";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03028923";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03028924";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03028931";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03028932";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03028933";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03028934";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03028935";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03028936";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03028937";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03061200";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03061400";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03061500";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03061610";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03061690";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03061710";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03061790";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03061910";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03061990";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03063100";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03063200";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"03063300";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07133399";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07133490";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07133590";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07133990";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07134090";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07135090";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07136090";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07139090";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07141000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07142000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07143000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"07144000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"11081300";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"11081400";"";"01/09/2022";"31/12/9999";"9";""
